sitemap_url,final_url,status,canonical,title,title_characters,description,h1_count,article_words,incoming_pages,incoming_articles,home_click_depth,literal_footnotes,og_image,twitter_title,schema_present_after_serialization
https://metabolicscience.org/glp-1/glp1-insulin-resistance,https://metabolicscience.org/glp-1/glp1-insulin-resistance/,200,https://metabolicscience.org/glp-1/glp1-insulin-resistance/,GLP-1 Medications and Insulin Resistance: What the Research Shows | Metabolic Science,85,"How GLP-1 receptor agonists like semaglutide and tirzepatide reverse insulin resistance through hepatic, muscular, and adipose mechanisms — with clinical trial evidence.",1,1857,6,4,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-intermittent-fasting,https://metabolicscience.org/glp-1/glp1-intermittent-fasting/,200,https://metabolicscience.org/glp-1/glp1-intermittent-fasting/,GLP-1 Medications and Intermittent Fasting: Can You Combine Them? | Metabolic Science,85,"Can you safely combine GLP-1 medications and intermittent fasting? What the research shows on weight loss, muscle preservation, hypoglycemia risk, and how to eat.",1,1895,2,0,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-joint-pain-arthritis,https://metabolicscience.org/glp-1/glp1-joint-pain-arthritis/,200,https://metabolicscience.org/glp-1/glp1-joint-pain-arthritis/,GLP-1 Medications and Joint Pain: What the Research Shows | Metabolic Science,77,Discover how GLP-1 medications like semaglutide reduce joint pain in osteoarthritis and rheumatoid arthritis. Review of landmark clinical trials and mechanisms.,1,1709,2,0,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-kidney-health,https://metabolicscience.org/glp-1/glp1-kidney-health/,200,https://metabolicscience.org/glp-1/glp1-kidney-health/,GLP-1 Medications and Kidney Health: What the Research Shows | Metabolic Science,80,"Learn how GLP-1 receptor agonists like semaglutide protect kidney function, reduce albuminuria, and slow CKD progression — backed by the landmark FLOW trial and 2024 meta-analyses.",1,1588,8,6,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-longevity-aging,https://metabolicscience.org/glp-1/glp1-longevity-aging/,200,https://metabolicscience.org/glp-1/glp1-longevity-aging/,GLP-1 Medications and Longevity: Can They Slow Aging? | Metabolic Science,73,Can GLP-1 drugs like Ozempic and Mounjaro slow biological aging and help you live longer? Here's what randomized trials and aging research actually show.,1,1996,2,0,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-menopause-midlife-weight-loss,https://metabolicscience.org/glp-1/glp1-menopause-midlife-weight-loss/,200,https://metabolicscience.org/glp-1/glp1-menopause-midlife-weight-loss/,GLP-1 Medications and Menopause: What the Research Shows | Metabolic Science,76,Menopause redistributes fat to the abdomen and lowers metabolic rate. Here's what semaglutide and tirzepatide trials show for perimenopausal and postmenopausal women.,1,2021,3,1,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-menstrual-cycle,https://metabolicscience.org/glp-1/glp1-menstrual-cycle/,200,https://metabolicscience.org/glp-1/glp1-menstrual-cycle/,GLP-1 Medications and Your Menstrual Cycle: The Research | Metabolic Science,76,"GLP-1 medications like Ozempic and Wegovy can change your period—restoring ovulation, shifting cycle length, and affecting birth control. Here's what the science shows.",1,1489,3,1,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-mental-health,https://metabolicscience.org/glp-1/glp1-mental-health/,200,https://metabolicscience.org/glp-1/glp1-mental-health/,GLP-1 Medications and Mental Health: What the Research Shows | Metabolic Science,80,"Do GLP-1 medications like semaglutide affect depression, anxiety, and addiction? A review of the latest clinical research on psychiatric safety and brain health.",1,1734,5,3,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-metabolic-syndrome,https://metabolicscience.org/glp-1/glp1-metabolic-syndrome/,200,https://metabolicscience.org/glp-1/glp1-metabolic-syndrome/,GLP-1 Medications and Metabolic Syndrome: What the Research Shows | Metabolic Science,85,Can GLP-1 drugs like Ozempic and Mounjaro reverse metabolic syndrome? Here's what randomized trials show about each of its five cardiometabolic risk factors.,1,2116,5,3,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-migraine-headache,https://metabolicscience.org/glp-1/glp1-migraine-headache/,200,https://metabolicscience.org/glp-1/glp1-migraine-headache/,GLP-1 Medications and Migraine: What the Research Shows | Metabolic Science,75,"GLP-1 agonists may reduce migraine frequency and intracranial pressure. We review the exenatide IIH trial, weight loss data, and clinical implications.",1,1779,2,0,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-muscle-loss-prevention,https://metabolicscience.org/glp-1/glp1-muscle-loss-prevention/,200,https://metabolicscience.org/glp-1/glp1-muscle-loss-prevention/,GLP-1 Medications and Muscle Loss: How to Preserve Lean Mass | Metabolic Science,80,GLP-1 drugs like semaglutide can cause lean mass loss alongside fat loss. Learn what clinical trials show and how resistance training and protein intake preserve muscle.,1,1861,24,22,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-nausea-management,https://metabolicscience.org/glp-1/glp1-nausea-management/,200,https://metabolicscience.org/glp-1/glp1-nausea-management/,GLP-1 Medications and Nausea: Why It Happens and How to Manage It | Metabolic Science,85,"Nausea is the most common GLP-1 side effect, affecting up to 44% of users. Here's why semaglutide and tirzepatide cause it — and how to manage it without quitting.",1,2047,14,12,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-older-adults-sarcopenia,https://metabolicscience.org/glp-1/glp1-older-adults-sarcopenia/,200,https://metabolicscience.org/glp-1/glp1-older-adults-sarcopenia/,GLP-1 Medications in Older Adults: Sarcopenia and Frailty Risk | Metabolic Science,82,"GLP-1 drugs like semaglutide work well after 65, but muscle loss, frailty, and weight regain carry higher stakes with age. Here's what the evidence shows.",1,2037,2,0,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-pancreatitis-research,https://metabolicscience.org/glp-1/glp1-pancreatitis-research/,200,https://metabolicscience.org/glp-1/glp1-pancreatitis-research/,GLP-1 Medications and Pancreatitis: What the Research Shows | Metabolic Science,79,"Acute pancreatitis is the safety question most patients ask about Ozempic and Wegovy. Here is what 60+ randomized trials, FDA data, and pharmacovigilance signals actually say in 2026.",1,2402,2,0,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-parkinsons-disease,https://metabolicscience.org/glp-1/glp1-parkinsons-disease/,200,https://metabolicscience.org/glp-1/glp1-parkinsons-disease/,GLP-1 Medications and Parkinson's Disease: What the Research Shows | Metabolic Science,86,"A Phase 2 trial of lixisenatide slowed motor decline in early Parkinson's, but the largest Phase 3 study of exenatide found no benefit. Here's what the science says.",1,2085,3,1,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-pcos-treatment,https://metabolicscience.org/glp-1/glp1-pcos-treatment/,200,https://metabolicscience.org/glp-1/glp1-pcos-treatment/,GLP-1 Medications for PCOS: What the Research Shows | Metabolic Science,71,"GLP-1 receptor agonists like semaglutide and liraglutide show promising results for PCOS—improving insulin resistance, reducing androgens, and restoring menstrual cycles.",1,1859,6,4,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-peripheral-artery-disease,https://metabolicscience.org/glp-1/glp1-peripheral-artery-disease/,200,https://metabolicscience.org/glp-1/glp1-peripheral-artery-disease/,GLP-1 Medications and Peripheral Artery Disease: What the Research Shows | Metabolic Science,92,The STRIDE trial showed semaglutide improves walking distance in peripheral artery disease. Here's what GLP-1 medications mean for limb and heart outcomes in PAD.,1,1935,2,0,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-prediabetes-diabetes-prevention,https://metabolicscience.org/glp-1/glp1-prediabetes-diabetes-prevention/,200,https://metabolicscience.org/glp-1/glp1-prediabetes-diabetes-prevention/,GLP-1 Medications for Prediabetes: Can They Prevent Type 2 Diabetes? | Metabolic Science,88,GLP-1 medications for prediabetes reversed high blood sugar in 81–84% of patients and cut type 2 diabetes risk by 94% in trials. Here's what the evidence shows.,1,1852,2,0,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-pregnancy,https://metabolicscience.org/glp-1/glp1-pregnancy/,200,https://metabolicscience.org/glp-1/glp1-pregnancy/,GLP-1 Medications and Pregnancy: Safety and Discontinuation | Metabolic Science,79,"What 2024–2025 research reveals about GLP-1 receptor agonist exposure during pregnancy, washout periods before conception, and clinical management of inadvertent first-trimester exposure.",1,1885,3,1,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-psoriasis,https://metabolicscience.org/glp-1/glp1-psoriasis/,200,https://metabolicscience.org/glp-1/glp1-psoriasis/,GLP-1 Medications and Psoriasis: What the Research Shows | Metabolic Science,76,"The National Psoriasis Foundation now backs GLP-1 drugs as an add-on for psoriasis with metabolic disease. Here's the trial evidence, the PASI numbers, and who benefits.",1,2141,3,1,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-resistance-genetic-causes,https://metabolicscience.org/glp-1/glp1-resistance-genetic-causes/,200,https://metabolicscience.org/glp-1/glp1-resistance-genetic-causes/,GLP-1 Resistance: Why Ozempic Doesn't Work for 1 in 10 People | Metabolic Science,81,New 2026 research from Stanford and 23andMe identifies genetic variants that cause GLP-1 resistance — explaining why some patients see minimal weight loss on semaglutide and tirzepatide. Here's the science.,1,2205,5,3,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-sexual-function,https://metabolicscience.org/glp-1/glp1-sexual-function/,200,https://metabolicscience.org/glp-1/glp1-sexual-function/,GLP-1 Medications and Sexual Function: What the Research Shows | Metabolic Science,82,"GLP-1 drugs improve testosterone and erectile function in some men with obesity, but a FAERS signal and clinical reviews flag reduced libido. Here is what the 2025-2026 evidence actually shows.",1,1920,2,0,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-side-effects,https://metabolicscience.org/glp-1/glp1-side-effects/,200,https://metabolicscience.org/glp-1/glp1-side-effects/,GLP-1 Medication Side Effects: What You Need to Know | Metabolic Science,72,"Comprehensive guide to GLP-1 medication side effects including semaglutide, tirzepatide, and liraglutide. Learn about common, rare, and serious adverse effects.",1,1510,164,31,1,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-skin-health,https://metabolicscience.org/glp-1/glp1-skin-health/,200,https://metabolicscience.org/glp-1/glp1-skin-health/,GLP-1 Medications and Skin Health: What the Research Shows | Metabolic Science,78,"GLP-1 receptor agonists like semaglutide may improve psoriasis and hidradenitis suppurativa, but also cause 'Ozempic face' and skin laxity. Here's what the evidence shows.",1,1791,3,1,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-sleep-apnea,https://metabolicscience.org/glp-1/glp1-sleep-apnea/,200,https://metabolicscience.org/glp-1/glp1-sleep-apnea/,GLP-1 Medications and Sleep Apnea: What the Research Shows | Metabolic Science,78,Tirzepatide became the first FDA-approved drug for obstructive sleep apnea in 2024. Learn what clinical trials reveal about GLP-1 medications and OSA.,1,1737,6,4,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-smoking-cessation,https://metabolicscience.org/glp-1/glp1-smoking-cessation/,200,https://metabolicscience.org/glp-1/glp1-smoking-cessation/,GLP-1 Medications and Smoking Cessation: What the Research Shows | Metabolic Science,84,"Can Ozempic and Wegovy help you quit smoking? Here's what a 222,942-patient analysis and a randomized trial reveal about GLP-1 drugs, nicotine cravings, and post-quit weight gain.",1,2000,2,0,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-stroke,https://metabolicscience.org/glp-1/glp1-stroke/,200,https://metabolicscience.org/glp-1/glp1-stroke/,GLP-1 Medications and Stroke: What the Research Shows | Metabolic Science,73,"Do GLP-1 drugs like Ozempic and Trulicity lower stroke risk? Trials of 60,000+ patients show a 15-17% reduction in nonfatal and ischemic stroke.",1,2157,2,0,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-surgery-anesthesia-perioperative-safety,https://metabolicscience.org/glp-1/glp1-surgery-anesthesia-perioperative-safety/,200,https://metabolicscience.org/glp-1/glp1-surgery-anesthesia-perioperative-safety/,GLP-1 Medications and Surgery: Perioperative Safety Guide | Metabolic Science,77,"Should you stop GLP-1 medications before surgery? New 2024–2025 multi-society guidance on aspiration risk, 24-hour liquid diet, and what to tell your anesthesiologist.",1,2186,6,4,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-taste-changes,https://metabolicscience.org/glp-1/glp1-taste-changes/,200,https://metabolicscience.org/glp-1/glp1-taste-changes/,GLP-1 Medications and Taste Changes: Why Food Tastes Different | Metabolic Science,82,Roughly 1 in 5 people on semaglutide or tirzepatide say food tastes different. Here's what the research shows about GLP-1 taste changes — and what helps.,1,2110,2,0,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-testosterone,https://metabolicscience.org/glp-1/glp1-testosterone/,200,https://metabolicscience.org/glp-1/glp1-testosterone/,GLP-1 Medications and Testosterone: What the Research Shows | Metabolic Science,79,"Can Ozempic, Wegovy, and Mounjaro raise low testosterone in men? Here's what trials and meta-analyses show about GLP-1 drugs, weight loss, and male hormones.",1,1794,2,0,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-thyroid-health,https://metabolicscience.org/glp-1/glp1-thyroid-health/,200,https://metabolicscience.org/glp-1/glp1-thyroid-health/,GLP-1 Medications and Thyroid Health: What the Research Shows | Metabolic Science,81,"GLP-1 receptor agonists carry an FDA thyroid warning, but human evidence differs sharply from rodent data. Here's what clinical trials actually show about thyroid cancer risk and thyroid function.",1,2221,3,1,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-type2-diabetes-remission,https://metabolicscience.org/glp-1/glp1-type2-diabetes-remission/,200,https://metabolicscience.org/glp-1/glp1-type2-diabetes-remission/,GLP-1 Medications and Type 2 Diabetes Remission | Metabolic Science,67,Can GLP-1 receptor agonists like semaglutide and tirzepatide induce type 2 diabetes remission? A review of the latest clinical evidence and what it means for patients.,1,1747,6,4,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/glp1-weight-loss-plateau,https://metabolicscience.org/glp-1/glp1-weight-loss-plateau/,200,https://metabolicscience.org/glp-1/glp1-weight-loss-plateau/,GLP-1 Weight Loss Plateau: Why It Happens and How to Break It | Metabolic Science,81,Weight loss on semaglutide and tirzepatide stalls around 12-18 months. Here's the science behind the GLP-1 plateau and evidence-based strategies to restart progress.,1,2279,8,6,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/hrs-7535-kai-7535-oral-glp1-pill,https://metabolicscience.org/glp-1/hrs-7535-kai-7535-oral-glp1-pill/,200,https://metabolicscience.org/glp-1/hrs-7535-kai-7535-oral-glp1-pill/,HRS-7535 (KAI-7535): The Oral GLP-1 Pill With 11% Weight Loss | Metabolic Science,81,"HRS-7535, or KAI-7535, is Hengrui and Kailera's oral small-molecule GLP-1 pill. Phase 3 data in China showed up to 11.1% weight loss. Here's the science.",1,2124,2,0,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/liraglutide,https://metabolicscience.org/glp-1/liraglutide/,200,https://metabolicscience.org/glp-1/liraglutide/,Liraglutide (Saxenda & Victoza): Complete Guide | Metabolic Science,67,"Everything you need to know about liraglutide — how it works, dosing, side effects, and how it compares to newer GLP-1 medications like semaglutide and tirzepatide.",1,1025,3,1,2,18,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/maritide-amgen-monthly-glp1-gip-antagonist,https://metabolicscience.org/glp-1/maritide-amgen-monthly-glp1-gip-antagonist/,200,https://metabolicscience.org/glp-1/maritide-amgen-monthly-glp1-gip-antagonist/,MariTide (Maridebart Cafraglutide): Amgen's Once-Monthly Obesity Drug | Metabolic Science,89,"MariTide delivers up to 20% weight loss with monthly dosing. How Amgen's GLP-1 agonist + GIP antagonist works, phase 2 data, and what comes next.",1,1682,5,3,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/mazdutide-china-glp1-glucagon-dual-agonist,https://metabolicscience.org/glp-1/mazdutide-china-glp1-glucagon-dual-agonist/,200,https://metabolicscience.org/glp-1/mazdutide-china-glp1-glucagon-dual-agonist/,Mazdutide: China's GLP-1/Glucagon Dual Agonist for Obesity | Metabolic Science,78,"Mazdutide is the world's first approved GLP-1/glucagon dual agonist. GLORY-1 NEJM data, mechanism vs semaglutide, liver fat reduction, and global outlook.",1,2233,5,3,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/met-097i-pfizer-monthly-glp1,https://metabolicscience.org/glp-1/met-097i-pfizer-monthly-glp1/,200,https://metabolicscience.org/glp-1/met-097i-pfizer-monthly-glp1/,MET-097i (PF'3944): Pfizer's Monthly GLP-1 Shot Explained | Metabolic Science,77,MET-097i is Pfizer's once-monthly GLP-1. Phase 2b showed 14.1% weekly and 12.3% monthly placebo-adjusted weight loss with unusually low dropout rates.,1,2090,2,0,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/missed-dose-glp1,https://metabolicscience.org/glp-1/missed-dose-glp1/,200,https://metabolicscience.org/glp-1/missed-dose-glp1/,Missed Dose Protocol for GLP-1 Medications: What to Do | Metabolic Science,74,"Learn exactly what to do if you miss a dose of semaglutide, tirzepatide, or liraglutide — with evidence-based guidelines and pharmacokinetic data.",1,1547,3,1,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/mounjaro-vs-ozempic,https://metabolicscience.org/glp-1/mounjaro-vs-ozempic/,200,https://metabolicscience.org/glp-1/mounjaro-vs-ozempic/,Mounjaro vs Ozempic: A Science-Based Comparison for Weight Loss | Metabolic Science,83,"Head-to-head clinical trial data comparing tirzepatide (Mounjaro) vs semaglutide (Ozempic) for weight loss and diabetes management. Evidence-based analysis of efficacy, side effects, and real-world outcomes.",1,1516,4,2,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/oral-semaglutide-weight-loss,https://metabolicscience.org/glp-1/oral-semaglutide-weight-loss/,200,https://metabolicscience.org/glp-1/oral-semaglutide-weight-loss/,Oral Semaglutide for Weight Loss: The New Wegovy Pill | Metabolic Science,73,"The FDA-approved Wegovy pill delivers up to 16.6% weight loss in clinical trials. Learn how oral semaglutide works, how it compares to injections, and who it's right for.",1,1597,7,5,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/orforglipron-oral-glp1-pill,https://metabolicscience.org/glp-1/orforglipron-oral-glp1-pill/,200,https://metabolicscience.org/glp-1/orforglipron-oral-glp1-pill/,Orforglipron: The Oral GLP-1 Pill for Weight Loss | Metabolic Science,69,Orforglipron is Eli Lilly's oral small-molecule GLP-1 receptor agonist. Phase 3 trials show up to 11.2% weight loss — no injections required. Here's what the science says.,1,1546,11,9,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/ozempic-face,https://metabolicscience.org/glp-1/ozempic-face/,200,https://metabolicscience.org/glp-1/ozempic-face/,"Ozempic Face: Causes, Prevention, and What the Research Shows | Metabolic Science",81,Ozempic face — facial volume loss from rapid GLP-1 weight loss — is real and measurable. Here's the science behind why it happens and how to prevent it.,1,1991,2,0,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/ozempic-off-label-use,https://metabolicscience.org/glp-1/ozempic-off-label-use/,200,https://metabolicscience.org/glp-1/ozempic-off-label-use/,Ozempic Off-Label Use: What the Science Says | Metabolic Science,64,"Discover the evidence behind Ozempic's off-label uses for cardiovascular disease, kidney disease, PCOS, liver disease, and alcohol use disorder.",1,1832,2,0,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/ozempic-vs-wegovy,https://metabolicscience.org/glp-1/ozempic-vs-wegovy/,200,https://metabolicscience.org/glp-1/ozempic-vs-wegovy/,Ozempic vs Wegovy: What's the Difference? | Metabolic Science,61,"Compare Ozempic and Wegovy—two semaglutide medications. Learn about dosages, approved uses, insurance coverage, and which might be right for you.",1,1419,164,7,1,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/pemvidutide-altimmune-glp1-glucagon-dual-agonist,https://metabolicscience.org/glp-1/pemvidutide-altimmune-glp1-glucagon-dual-agonist/,200,https://metabolicscience.org/glp-1/pemvidutide-altimmune-glp1-glucagon-dual-agonist/,Pemvidutide: The GLP-1/Glucagon Dual Agonist With 15.6% Weight Loss | Metabolic Science,87,"Altimmune's pemvidutide hit 15.6% weight loss in Phase 2 MOMENTUM with class-leading lean mass preservation, and won FDA Breakthrough status in MASH. The full evidence.",1,2346,3,1,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/petrelintide-amylin-analog-weight-loss,https://metabolicscience.org/glp-1/petrelintide-amylin-analog-weight-loss/,200,https://metabolicscience.org/glp-1/petrelintide-amylin-analog-weight-loss/,Petrelintide: Roche's Amylin Analog for Weight Loss | Metabolic Science,71,Petrelintide is a long-acting amylin analog from Zealand and Roche delivering double-digit weight loss with mild GI side effects. Here's what the Phase 2 data show.,1,1909,3,1,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/phentermine-vs-glp1,https://metabolicscience.org/glp-1/phentermine-vs-glp1/,200,https://metabolicscience.org/glp-1/phentermine-vs-glp1/,Phentermine vs GLP-1 Medications: Which Is Right for You? | Metabolic Science,77,"Compare phentermine and GLP-1 receptor agonists for weight loss. Evidence-based breakdown of efficacy, safety, cost, and how to choose between these two drug classes.",1,1668,4,2,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/retatrutide-triple-agonist-weight-loss,https://metabolicscience.org/glp-1/retatrutide-triple-agonist-weight-loss/,200,https://metabolicscience.org/glp-1/retatrutide-triple-agonist-weight-loss/,Retatrutide: Triple-Agonist Drug with 24% Weight Loss | Metabolic Science,73,"Retatrutide activates GLP-1, GIP, and glucagon receptors simultaneously, producing 24.2% weight loss in Phase 2 trials — beyond any current obesity drug.",1,1774,11,9,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/ribupatide-hrs9531-glp1-gip-dual-agonist,https://metabolicscience.org/glp-1/ribupatide-hrs9531-glp1-gip-dual-agonist/,200,https://metabolicscience.org/glp-1/ribupatide-hrs9531-glp1-gip-dual-agonist/,Ribupatide (HRS9531): The GLP-1/GIP Rival From China | Metabolic Science,72,Ribupatide delivered 19.2% weight loss in a Chinese Phase 3 trial and is now in global Phase 3 against semaglutide. What the data show — and what they don't.,1,2355,4,2,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/rybelsus,https://metabolicscience.org/glp-1/rybelsus/,200,https://metabolicscience.org/glp-1/rybelsus/,Rybelsus (Oral Semaglutide): Complete Guide to the Pill Form | Metabolic Science,80,"Rybelsus is the first oral GLP-1 medication for type 2 diabetes and weight loss. Learn how it works, dosing, efficacy, side effects, and how it compares to injections.",1,1907,3,1,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/saxenda-vs-wegovy,https://metabolicscience.org/glp-1/saxenda-vs-wegovy/,200,https://metabolicscience.org/glp-1/saxenda-vs-wegovy/,Saxenda vs Wegovy: Which GLP-1 Wins for Weight Loss? | Metabolic Science,72,"Head-to-head comparison of Saxenda (liraglutide 3mg) vs Wegovy (semaglutide 2.4mg) for weight loss, based on the STEP 8 trial and systematic reviews.",1,1760,3,1,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/semaglutide-dosage-guide,https://metabolicscience.org/glp-1/semaglutide-dosage-guide/,200,https://metabolicscience.org/glp-1/semaglutide-dosage-guide/,"Semaglutide Dosage Guide: Titration, Maintenance & Adjustments | Metabolic Science",82,"Complete semaglutide dosage guide covering titration schedules for Wegovy, Ozempic, and Rybelsus — with clinical evidence, dose adjustment tips, and missed dose protocols.",1,1725,7,5,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/survodutide-glucagon-glp1-dual-agonist,https://metabolicscience.org/glp-1/survodutide-glucagon-glp1-dual-agonist/,200,https://metabolicscience.org/glp-1/survodutide-glucagon-glp1-dual-agonist/,Survodutide: The Glucagon/GLP-1 Dual Agonist with 16.6% Weight Loss | Metabolic Science,87,Boehringer Ingelheim's survodutide hit its Phase 3 SYNCHRONIZE-1 endpoint with 16.6% sustained weight loss — and it does it through a mechanism no approved obesity drug shares. Here's the full evidence.,1,2572,5,3,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/switching-glp1-drugs,https://metabolicscience.org/glp-1/switching-glp1-drugs/,200,https://metabolicscience.org/glp-1/switching-glp1-drugs/,How to Switch Between GLP-1 Medications Safely | Metabolic Science,66,"A clinical guide to switching between GLP-1 receptor agonists — when to switch, how to transition, and what outcomes to expect based on current evidence.",1,1694,4,2,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/tirzepatide,https://metabolicscience.org/glp-1/tirzepatide/,200,https://metabolicscience.org/glp-1/tirzepatide/,Tirzepatide (Mounjaro): O Primeiro Agonista Dual GIP/GLP-1 | Metabolic Science,78,"Guia completo sobre tirzepatide - mecanismo dual de ação, eficácia superior ao semaglutide nos estudos SURPASS, efeitos colaterais e protocolo de dosagem",2,1882,7,5,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/tirzepatide-vs-retatrutide,https://metabolicscience.org/glp-1/tirzepatide-vs-retatrutide/,200,https://metabolicscience.org/glp-1/tirzepatide-vs-retatrutide/,Tirzepatide vs Retatrutide: Which Weight Loss Drug Works Better? | Metabolic Science,84,"A side-by-side comparison of tirzepatide (Zepbound) and retatrutide based on SURMOUNT, TRIUMPH, and Phase 2 NEJM data — efficacy, safety, mechanism, and timeline.",1,2240,2,0,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
https://metabolicscience.org/glp-1/tirzepatide-vs-semaglutide,https://metabolicscience.org/glp-1/tirzepatide-vs-semaglutide/,200,https://metabolicscience.org/glp-1/tirzepatide-vs-semaglutide/,Tirzepatide vs Semaglutide: Which Is More Effective for Weight Loss? | Metabolic Science,88,"A clinical comparison of tirzepatide (Zepbound/Mounjaro) and semaglutide (Wegovy/Ozempic) for weight loss, based on the SURMOUNT-5 trial and real-world evidence.",1,1638,28,26,2,0,,Metabolic Science | Evidence-Based Weight Loss & Health,True
